603;-14378.0490;-342.1180
602;-14354.7712;-331.8323
604;-14403.6978;-341.6095
605;-14427.5944;-352.1128
606;-14453.2814;-351.6420
607;-14476.6640;-361.9899
608;-14502.2464;-361.5407
609;-14525.8242;-371.8829
601;-14329.0375;-332.2493
599;-14279.7980;-322.3381
598;-14255.4804;-311.8200
600;-14305.6390;-321.9061
