620a;-14799.6462;-354.3590
617;-14726.6241;-352.8221
619;-14772.4430;-353.9585
620;-14798.8575;-348.9660
621;-14829.0166;-355.0020
619a;-14772.5883;-348.3341
621a;-14828.9756;-349.5304
618a;-14750.6634;-353.3795
616a;-14697.3671;-352.1044
616;-14697.4845;-346.4996
617a;-14726.1307;-347.4828
618;-14750.7990;-347.7855
