612;-14598.4034;-342.9056
611;-14573.0885;-345.6247
613;-14623.2408;-351.2405
614;-14646.9432;-348.5934
615;-14671.9521;-356.7308
613a;-14624.6222;-345.8049
614a;-14647.2098;-353.9688
615a;-14667.2124;-350.8603
612a;-14598.5063;-348.5130
610a;-14550.5091;-343.1421
610;-14550.7914;-337.4843
611a;-14573.6718;-340.0604
