558;-13.8941974866;0.310756489768
560;-63.1724671933;-0.928780507727
562;-112.207515137;-2.13666673029
563;-136.892548447;-8.29006656127
561;-87.5783198384;-7.07823774568
559;-38.8834341398;-5.90677156875
557;11.675328987;-4.69281129839
555;61.0468395661;-3.45433479354
553;111.671070457;-2.22254401366
552;136.58813228;3.98815513538
554;86.2825306288;2.71585873564
556;37.059181246;1.56220562735
8234;136.504174275;1.92532136346
8235;136.659232976;0.411404456107
8236;111.716235881;-0.198015735695
8237;111.536326261;1.31781700136
8238;86.4616972665;0.702797134882
8239;86.5887085985;-0.816266746822
