396;15.698876595;2.84613553515
395;41.0918812138;-2.11773749051
394;65.2448295081;4.09401791341
392;115.317730431;5.22993722828
391;140.310140955;0.282935581325
393;90.1569961506;-0.9887658582
397;-8.81794851152;-3.26534315369
398;-34.7443880956;1.68200431553
399;-59.7082239706;-4.46694423345
400;-84.5936712874;0.53457725861
401;-110.839149239;-5.67584806963
402;-135.753330555;-0.677779434116
7830;140.303824753;2.31089664008
7831;140.220268755;3.82583026626
7832;115.252586607;3.23754513217
7833;115.305310114;1.72052510225
7834;90.2435266829;1.12711789741
7835;90.1937244766;2.64349510988
h3200h;86.2659160016;4.52386759459
7836;65.2476224278;2.05022240208
7837;65.2992803405;0.533118880086
7838;40.868463308;-0.051575119525
7839;40.7756281919;1.46556131265
7840;15.7251429351;0.873243781998
7841;15.8853166071;-0.64232015028
7842;-8.7785940771;-1.22405699223
7843;-8.8502552558;0.294724527013
