623;-33.8673871569;0.0197699941599
622a;-16.8956836454;-0.243860173754
623a;-32.8136238997;5.59656777012
621a;4.99130733889;5.45790498507
620;35.1093306783;6.0224548992
619a;61.3785232961;6.65395436347
620a;34.3203328194;0.629287102683
619;61.524232268;1.02974664494
h8840h;47.2261039818;6.13893911647
h8820h;67.2302344206;6.56889722735
8500;-52.9741715803;4.05339120182
8501;-53.1572460705;2.53250720335
8502;-72.4280743421;3.99951503114
8503;-72.4111397753;5.53138180561
8504;-91.8994295835;6.39958048717
8505;-110.750227908;9.59092258143
8506;-110.443804585;11.0898281607
8507;-119.234476238;12.8854195722
622_smpl_0;-16.6756107365;5.09556493768
621_smpl_1;4.94997532656;-0.0130639293224
