587a;135.791768205;6.31759616527
588;110.515484809;5.64740230954
589;85.7039802705;-0.421745165727
590;60.2062787211;4.44742898924
591;35.3224864179;-1.75462150161
594;-39.7389693169;2.02382091328
595;-64.6370507059;-4.08708719711
596;-89.7151169527;0.823872938359
597;-114.702349417;-5.3195824407
597a;-114.64833789;0.222023233012
9023;135.774763324;4.30203377316
9024;135.880989437;2.78402764156
9025;98.8146353619;1.89188433351
9026;98.715171984;3.40954303931
9027;60.3043494745;2.47354105069
9028;60.3366297354;0.953379846686
9029;9.85656827542;1.24699097172
9030;9.90079755411;-0.269420143222
9031;-14.7063808508;0.652804393772
9032;-14.6914799451;-0.867168428147
593_smpl_0;-14.5351484136;-2.8693472394
592_smpl_1;9.6924111101;3.19538053849
