597a;12.8239965395;2.76634139004
595;62.8351286099;-1.54428223376
593;112.937009155;-0.328110058385
594;87.7334731783;4.56605971678
596;37.7570188464;3.36796959489
599;-37.920361127;-3.99264784619
600;-63.2940199425;0.923432552922
601;-88.1338612422;-5.19752114525
602;-113.403377797;-0.315938586832
603;-138.114694134;-6.40134650031
9033;112.785237421;1.67237839572
9034;112.771346115;3.19250481728
9035;62.7827553668;0.457550586682
9036;62.7924477317;1.97866368631
9037;12.7972498629;-0.751082626816
9038;12.7758157971;0.770060523865
9039;-12.2357117978;0.166261598133
9040;-12.2043239819;-1.35503702324
597_smpl_0;12.7698994269;-2.77501613089
598_smpl_1;-12.1452273814;2.14027443987
