234;-37.90384817;1.71595610236
236;-87.7738480425;0.546591179626
238;-138.537560027;-0.677318994761
237;-112.809637352;-5.52051292641
235;-63.108203745;-4.35908088073
233;-12.6397616766;-3.16313106062
231;37.2400918227;-2.0389663082
229;87.3068158246;-0.846153568093
227;137.397271188;0.332508552657
228;112.225736044;5.26132799047
230;62.1179172182;4.0730157988
232;12.2314017747;2.91884301136
7447;137.270744631;2.26137117343
7448;137.167806454;3.77965457646
7449;112.249927612;3.19983700119
7450;112.246751048;1.68044211432
7451;87.2482457412;1.09487519231
7452;87.2239033185;2.61236080405
7453;62.1689882779;2.03168913175
7454;62.2785895405;0.512439066363
7455;37.2709945895;-0.073960174207
7456;37.1667804419;1.44397349353
h2032;19.2049575137;3.08391452653
7457;12.2129614112;0.861646972711
7458;12.2484117041;-0.657101473013
7459;-12.7878139416;0.275098434831
7460;-12.6896427242;-1.24082895219
GS1000z;-20.5707364109;0.590203130417
h2041;-20.7774522566;2.1424617284
