180;-34.2234944221;1.01919259378
182;-84.6115754503;-0.127270152578
184;-134.56488612;-1.30755157149
183;-109.475574105;-6.31361590397
181;-59.2441187216;-5.00261666854
179;-9.31926100941;-3.96634179724
177;40.6900849011;-2.78412820769
175;90.652767343;-1.65860259892
173;140.435908594;-0.46946357171
174;114.931728784;4.56351780713
176;65.6834140306;3.40031732951
178;15.8104861844;2.22354382752
7319;140.121992139;1.56422772826
7320;140.049904743;3.08281992277
7321;115.035965154;2.49500026808
7322;115.151792451;0.977336262736
h2338;99.1621237954;-1.45571446432
GS2500z;99.1226691534;-1.08283818432
7323;90.7799761695;0.405405548425
7324;90.7563922517;1.92366215673
7325;65.7473778526;1.33833889029
7326;65.8180415976;-0.178187478236
7327;40.7576798518;-0.766030345563
7328;40.7400537563;0.75363194259
7329;15.7267380983;0.163933438593
7330;15.8608885641;-1.35118885834
7331;-9.27319441468;-1.94086511527
7332;-9.25413220165;-0.42336839562
