488;-88.284596277;-5.185624957
487;-37.3148407139;-3.91224299822
8064;139.642214305;3.87308127541
8065;139.812831333;2.35239105836
8066;114.806008137;1.74745479347
8067;114.655590656;3.26598036918
8068;89.7222053976;2.65832413842
8069;89.7967053184;1.14172501096
8070;64.6658442433;0.526626769778
8071;64.6140614116;2.05330590935
8072;39.6570064373;1.44045031511
8073;39.7892012135;-0.0769572461798
h5460h;25.4675625197;3.16706286381
8074;14.2695876541;-0.695845436233
8075;14.1604404088;0.821771407842
8076;-10.7275995785;-1.31061447048
8077;-10.8616051388;0.210049931329
486_smpl_0;-10.8706924615;2.22286230432
