436;40.2713188534;3.4474730628
435;64.7577446742;-1.51568610578
434;89.8852583722;4.65699486691
433;112.673837465;-0.315830231827
439;-35.2496320438;-3.940189036
440;-60.3770700974;1.02516395611
441;-84.7397317473;-5.14505382113
442;-110.203869193;-0.177213114283
443;-135.2250451;-6.37061305827
432;139.791992094;5.94419516354
7954;139.767007047;3.90574270755
7955;139.837053235;2.38957950737
7956;112.800688222;1.72320582428
7957;112.7696214;3.24333602455
7958;89.7753083562;2.6757619954
7959;89.846503358;1.15844969209
7960;64.78383623;0.536390699791
7961;64.6304872669;2.05143973251
7962;40.2555807378;1.45799427713
7963;40.3670976515;-0.0572896080172
7964;15.2015268806;-0.670189882205
7965;15.1304384979;0.84671781282
h4299h;14.7348262584;2.89665997507
7966;-10.2358249121;0.227511388727
7967;-10.1684415544;-1.29193109423
437_smpl_0;15.1320372112;-2.72251520078
438_smpl_1;-10.1420440968;2.21063908901
