198;-33.3702890589;1.84574140375
200;-86.2044804825;0.643266602945
202;-136.375042756;-0.370204307494
201;-111.140583032;-5.60406225113
199;-61.2749397215;-4.42273686428
195;39.4259959824;-2.00717608399
193;89.4405997901;-0.810849265519
191;139.286677608;0.318505555666
192;114.163103821;5.30079177394
194;64.4582458028;4.12564224441
7361;139.142390478;2.33393976422
7362;139.11001234;3.85256893648
7363;114.138494165;3.2626807699
7364;114.321102105;1.7445644922
7365;89.348373524;1.15191468141
7366;89.2825505518;2.67085907136
7367;64.2765475599;2.0747203146
7368;64.3536067904;0.558819715067
GS2000z;47.9605019507;2.18305323249
h0035;48.0538170125;-1.84763311924
7369;39.3590013731;-0.0346652723243
7370;39.2134745941;1.48143191911
7371;14.2392511989;0.892698306481
7372;14.3179336593;-0.628140972039
7373;-10.7863846026;0.295724662424
7374;-10.7216221913;-1.22129779426
197_smpl_0;-10.8580408619;-3.17317263846
196_smpl_1;14.0092453564;2.9838372001
