614;-14646.9524;-345.5891
615;-14672.5744;-351.5162
616;-14697.4840;-346.5026
617;-14726.6237;-352.8236
618;-14750.7985;-347.7863
616a;-14697.3664;-352.1073
617a;-14726.1297;-347.4846
618a;-14750.6629;-353.3803
614a;-14647.6859;-350.9209
613;-14623.5706;-350.2911
613a;-14624.4731;-344.7561
615a;-14667.3417;-346.0813
