609;-14528.7183;-346.7268
608;-14504.4771;-338.0529
610;-14550.3901;-343.9227
611;-14572.5412;-352.4513
612;-14597.9004;-350.1745
610a;-14550.0088;-349.5743
611a;-14573.2219;-346.8979
612a;-14597.9052;-355.7832
607;-14478.9886;-340.2820
605;-14429.3495;-333.8482
604;-14404.7793;-325.0334
606;-14454.9418;-331.5884
