,Num,X,Y,Dist
0,6a,-32.44019029926061,2.175777474604101,3.8145733978343254e-05
1,7,-41.465722038162845,1.6451044645385413,0.0005516502132827763
2,7b,-56.41115231934822,1.329653957242649,0.00013911021468616496
3,8,-70.6673853897352,-5.257442561069678,0.00011148847637389386
4,7a,-55.487756773549485,-4.691141914999154,0.00010603205542282924
5,6,-7.491881124674299,-3.0292614481964275,0.001020952135441795
6,4,28.7016541288,-1.7837741382599996,
7,3,40.8713656293,-2.02223189854,
8,1,77.2321771462,-2.22412703474e-05,
9,2,66.7753209775,5.27229588677,
10,4a,17.9477980954,3.45210527051,
11,5,9.48413227454,3.1424783948000004,
12,1000,77.2100889164,1.8441662895,
13,1001,77.2008361244,3.3632283546099995,
14,1002,40.7090807956,2.15723446741,
15,1003,40.7614874346,0.638264000531,
16,1004,17.9457034346,-0.120524074094,
17,1005,18.0109112004,1.40283002773,
18,1006,-7.500110746869999,-0.9578478200839999,
19,1007,-7.5421656897,0.557551421994,
20,1016,-70.67158807692171,-1.5359344124683205,
21,9a,-102.26085431104798,-0.5873410388311509,0.00044920851935477006
22,13,-176.22796147307832,-8.73661972967776,0.0008339772070574156
23,1013,-41.42236871982473,-0.5679681744143021,
24,1017,-90.45392471654854,-2.1953106800310533,
25,1014,-41.48216482348357,-2.090118636096223,
26,1011,-7.492751697811343,-0.9584674947366472,
27,1015,-70.63435031138974,-3.0520616377915095,
28,11,-124.24497331334129,-6.980156985713922,0.0003083622328334878
29,12,-150.71190781707423,-2.334055588054258,0.00026307894397868697
30,9,-90.46515796584266,-0.34230882767786985,
31,1018,-90.40823779102561,-3.7132055434562483,
32,1012,-7.528612054299586,0.5566052280795151,
33,9b,-102.01719045368118,-6.181594883163047,0.0006037344078489329
34,3006,-176.43617575296315,-6.568066477518581,
35,3008,-194.88137454228064,-5.659235080188695,
36,3009,-194.8003897857503,-7.17757077926652,
37,3001,-102.07233070165583,-4.0978405220284575,
38,20,-310.353490948569,-7.5069203465327075,0.00022114149432374532
39,17,-244.11724064120912,-10.922165896755999,0.0001364713763463425
40,16,-244.22899752869932,-5.128823068705808,0.00027074849815645057
41,3003,-124.4806609562732,-3.3203280880529182,
42,3000,-102.20178723413372,-2.584401631319763,
43,14,-195.33858414375516,-3.373874126035231,1.8971347163253148e-07
44,3007,-176.4874797882494,-5.050281066003466,
45,3002,-124.3496693105497,-4.836820869957767,
46,3005,-150.42016692838337,-5.701725900549727,
47,19,-293.45441515741777,-12.624342177655844,0.000193341975779737
48,15,-218.3288985951175,-9.91815826440789,0.00015157175699258114
49,3004,-150.5786249852209,-4.189320285043582,
50,18,-270.6173508022872,-6.288151972443812,0.0005456428621696127
51,4000,-194.9599163217455,-5.66096961382984,
52,4004,-243.99826550993276,-7.288935206229308,
53,4006,-270.49689169124736,-8.16577098507737,
54,4009,-293.5498188080321,-8.932755590080681,
55,4010,-310.36824496709056,-9.492271041204685,
56,4001,-194.8253376362428,-7.178029352753798,
57,22,-330.68277321882067,-8.14539857909315,0.00012965232559240055
58,4003,-218.4815510302962,-6.444936693485088,
59,24,-386.11990974581903,-9.92041867607541,0.0007734147665973994
60,21,-312.4010134007177,-12.916193663534239,0.0007324308374854284
61,4005,-243.96560432020553,-8.808730271363661,
62,4002,-218.44210368702227,-7.962249720348856,
63,23,-360.656117575888,-14.731058579774192,0.0002386813486594289
64,25,-411.31505236844947,-16.633931268725064,9.406755497350542e-05
65,4007,-270.4285677195114,-9.685235142216442,
66,4011,-310.2807378818103,-11.007592029828606,
67,4008,-293.4296497273486,-10.45016793521485,
68,29a,-509.9773604760867,-20.021971682159464,0.00010190555121776697
69,27,-447.428028167541,-17.65039057183406,0.00048516564345592073
70,28,-479.1435097794309,-12.963593482425091,0.00041009155289867917
71,29,-510.21114823384,-14.250100187947833,0.00017046791662640677
72,26,-430.2912261237946,-11.52275285158446,0.0001437885216793558
73,30,-531.2163750221783,-20.426004921166008,0.00010508305466270856
74,36,-638.2072005079781,-18.636288071053933,0.00027403496213368423
75,6003,-447.7678171925067,-15.572389213756434,
76,6008,-531.2672335591358,-18.345227110774346,
77,6004,-478.84001584568153,-16.61173969128649,
78,6007,-509.7367371978389,-17.626993817078432,
79,32,-542.9205356485302,-20.582825356480257,0.0005866030956102662
80,6001,-430.0969142306083,-13.467525696740108,
81,33,-568.272409632702,-21.27519019678044,0.00028314556543862724
82,6000,-430.0217351449262,-14.982656761553883,
83,35,-618.3278972283994,-22.989207344715123,0.00043289360485191443
84,31,-543.0703849504855,-15.464800513840826,0.0003532374092093196
85,6011,-543.2850345548787,-18.740859915280314,
86,6006,-509.8264914336045,-16.109346869620218,
87,6010,-543.3684319246211,-17.225704174123546,
88,6005,-478.9427715048951,-15.092493670090512,
89,6002,-447.82996377189613,-14.054931753343046,
90,34,-593.2726145453682,-17.128283596596322,0.00023810492703393507
91,6009,-531.3848959987135,-16.82738547907618,
92,42,-738.2369340192272,-21.996775054305637,5.86510989027683e-05
93,37,-663.3698392218034,-19.482688867295558,0.0003369172245507706
94,7002,-568.294852575867,-19.57401460670604,
95,39,-688.4049875380449,-20.265000695365508,0.00031502315295483315
96,7004,-593.3590602176349,-18.885579015166577,
97,7008,-638.1525662312818,-20.376889540698446,
98,7003,-568.343226189266,-18.055214451393294,
99,7009,-638.1019957653485,-21.894954521318837,
100,41,-713.1979650550609,-26.159494946908907,0.0002603380953627665
101,7007,-618.3579550547695,-19.715378689862423,
102,7006,-618.3122023506932,-21.235935823215183,
103,7001,-543.2386468291103,-18.738744491554783,
104,38,-663.1923835525946,-24.472743809835073,0.0009105696411513864
105,7005,-593.3137114197408,-20.406437919428804,
106,40,-713.4037238334353,-21.14354737166816,0.0003655333516975043
107,7011,-663.3256325773048,-21.21189855757139,
108,7000,-543.3260388689932,-17.222971925888352,
109,7010,-663.2368418949709,-22.73095745071563,
110,46,-838.4530477390699,-25.30469699270497,0.00020975517100502137
111,7015,-713.3292240372355,-22.872290851594936,
112,7012,-663.2962750871154,-21.21019945811844,
113,7019,-763.3079116363893,-26.049158500502674,
114,7020,-763.3722080475338,-24.528539898537634,
115,43,-763.2701435432573,-27.915511261126625,0.0012863518056212596
116,7018,-738.2886166113866,-25.22100168992856,
117,44,-788.3039147803048,-23.649933208588834,0.0004952146508658606
118,45,-813.2563364487141,-29.50536478614658,0.0004036705651149454
119,48,-863.7670456979115,-26.144193693748818,0.00015945607719723053
120,7016,-713.1945471483016,-24.388344780999887,
121,7013,-663.183547989111,-22.730113138013245,
122,7017,-738.2999149961471,-23.69878417167876,
123,7014,-688.3107803477382,-23.56500188517389,
124,47,-863.1617505138596,-31.20975876612586,0.0003012972471176864
125,7030,-863.4385808123477,-27.838404922789167,
126,7023,-788.3347734743043,-25.3557594788876,
127,7029,-863.2206891385406,-29.352803312906428,
128,7028,-838.2547021346548,-28.533240535640235,
129,7034,-914.8467745212257,-29.54789503648582,
130,49,-889.1354838601501,-32.0333858676087,
131,52,-944.5589207445662,-28.424046446665674,0.0007685663959619153
132,50,-914.4394531204298,-32.90229071004167,0.0005273440885703481
133,7027,-838.3712147931913,-27.01710036451449,
134,54,-993.1473868947508,-30.184578847262138,9.735370791730945e-05
135,7022,-763.3650643970836,-24.527771287255288,
136,7026,-813.3515165112381,-26.18299635421253,
137,7025,-813.2873679728198,-27.701520098304073,
138,53,-966.1902944166054,-34.76884375638615,0.00030115716233998773
139,7024,-788.236802709169,-26.87536495456932,
140,7031,-888.826190851037,-30.20594739835419,
141,7021,-763.274826233979,-26.04797291290293,
142,51,-914.7538951240319,-27.698447646483963,0.00011549459559505673
143,7033,-914.7372354321018,-31.064860530127294,
144,7032,-888.909382816978,-28.68419170960993,
145,55,-1018.2246540810927,-30.930893042922442,0.00015126632017985368
146,61,-1146.3289334076155,-40.73783557103475,0.0007336017801244138
147,7039,-966.1677625943972,-32.769581271968086,
148,7036,-914.7442327427966,-31.065132301225947,
149,7040,-966.2575073160635,-31.250410536206186,
150,56,-1018.0482447001067,-36.46020905150698,2.7862002607053715e-05
151,57,-1043.363246778723,-37.31274873961909,0.0003646408987419604
152,58,-1068.4129234658067,-32.64421340013453,0.0003970093544708556
153,7037,-944.3771964154105,-30.52540276188289,
154,7038,-944.2544410655736,-32.041394005999486,
155,7035,-914.8422259814016,-29.5481641747474,
156,59,-1093.0418218561101,-38.94661757533792,0.0010538977295641103
157,60,-1121.254329509163,-34.367220976809136,0.00018106719047332538
158,7041,-966.2054250523026,-32.7704572134356,
159,7052,-1093.2213120675815,-35.45956910049497,
160,62,-1171.2959821268146,-36.05363370599834,0.0005283579500591555
161,7043,-993.2203880796021,-32.14032348726923,
162,7047,-1043.5957147010347,-35.33616953209809,
163,7044,-993.1208797329699,-33.6610063018079,
164,64,-1221.835715201911,-37.76214045904192,0.0003539434166486399
165,7051,-1093.1223680174571,-36.978367919445596,
166,7048,-1043.6972664607374,-33.81706233459389,
167,63,-1196.8529126787803,-42.40488621376575,9.874882801454939e-05
168,7045,-1018.236958550007,-32.97326060615247,
169,7049,-1068.2147175752973,-34.627930493576336,
170,7042,-966.3086616384098,-31.25078706861422,
171,7046,-1018.1554904123061,-34.49210228844192,
172,7050,-1068.1053510707343,-36.148291425764356,
173,68,-1320.8103776883581,-40.9829673135342,0.00032769363260080474
174,69,-1346.0764023123204,-47.32727992172835,0.0004144390835004983
175,66,-1273.7313157022713,-39.439578767968214,0.0004206782730727397
176,7059,-1171.2542419454887,-38.05148250130554,
177,7064,-1222.067314000824,-41.256269106641824,
178,70,-1370.7873726810226,-42.645755401504815,0.0009232981267664854
179,7055,-1121.1854467442959,-36.38755030768983,
180,7057,-1146.5638360224216,-38.75180872176615,
181,7058,-1146.6604171052961,-37.22946204836456,
182,67,-1295.6514784304077,-45.715541446802746,2.672345101916648e-08
183,7056,-1121.108034865093,-37.908663363536796,
184,7062,-1196.9858152411678,-38.90177618731611,
185,7066,-1247.1422572482206,-40.564703900465105,
186,7054,-1093.1842185629982,-35.458751555539294,
187,7061,-1196.8773605216772,-40.42016927626422,
188,65,-1247.0208222266665,-44.06102601939034,0.0006395792161746747
189,7063,-1222.156790369036,-39.73635593601633,
190,7060,-1171.115757603236,-39.567035535964166,
191,7065,-1247.0593562397173,-42.08794522010843,
192,7053,-1093.1281515951684,-36.97947565683098,
193,72,-1421.5793004001698,-44.383099454570385,0.0006247065169868774
194,7074,-1320.5321879181733,-44.51288981080563,
195,7077,-1371.1576184892822,-44.671779312537765,
196,7072,-1295.7408743021228,-42.17298176901793,
197,7076,-1346.217362375759,-43.84464869320625,
198,7075,-1346.1312941489664,-45.36437834659701,
199,7071,-1295.6157912539072,-43.69289248414143,
200,71,-1395.84457918792,-48.97248541397171,9.367500528704568e-09
201,75,-1497.4962055568749,-52.337981696728114,
202,7067,-1247.1019583844077,-42.08613122353529,
203,73,-1447.1787065359877,-50.671800205234845,0.000255853412129831
204,74,-1472.6180665655124,-45.99596732731695,6.947413024754873e-05
205,7073,-1320.63753727619,-42.99488414800765,
206,7070,-1273.5652857273972,-42.96331390523689,
207,7078,-1371.0731303444784,-46.19059629673129,
208,7068,-1247.1804688724214,-40.564401425057326,
209,7069,-1273.6747991545926,-41.442188406442675,
210,76,-1521.4973757117205,-47.67877065180598,
211,7079,-1396.1240436943797,-47.021592910050146,
212,7080,-1396.179738575385,-45.50093840474453,
213,81,-1647.119733107406,-57.322951846166035,0.0003279702188271827
214,7090,-1497.7035329929372,-48.86245088442435,
215,7088,-1472.6266574532217,-49.55427818382769,
216,76i,-1521.4974939043364,-47.68020185751932,
217,7093,-1547.6024607382317,-52.033154332289755,
218,7091,-1521.6120445395072,-49.65150478620157,
219,78,-1572.040563168402,-49.31701238925076,0.0002902850435120569
220,80,-1622.1334135725756,-50.94698136730187,0.0003572341562622132
221,7084,-1421.0599732920962,-47.846461945513326,
222,7081,-1396.1308389433116,-47.020472742898846,
223,7083,-1421.1176810262255,-46.32505301634825,
224,75i,-1497.4959186539659,-52.3364409104161,
225,7085,-1447.0786105334703,-48.70559800372346,
226,77,-1547.52620774977,-54.023412408268825,0.0004600570436247547
227,7092,-1521.5116971977625,-51.17026603903814,
228,7087,-1472.6846135679,-48.03352579412523,
229,7082,-1396.1707869379998,-45.497838570874464,
230,82,-1671.9832512478474,-52.651546285119935,0.0006981930479480174
231,7089,-1497.593039988357,-50.377726337351106,
232,7094,-1547.630303221192,-50.5141248832511,
233,7086,-1447.1152238396187,-47.185468792296405,
234,79,-1596.9580180193543,-55.646943609801596,0.0004281600462919833
235,84,-1723.0858481133773,-54.33035480639755,0.0003104674348544423
236,85,-1747.2047524813722,-60.65120105923231,0.0002075231318154612
237,83,-1696.963824903489,-58.93983091789175,0.00016115890721362644
238,86,-1772.5976186787225,-55.98402292463419,0.0006221962854312584
239,87,-1797.7500549699798,-62.31091807107509,0.00030926651425771485
240,88,-1822.9552472679493,-57.60399660755118,0.0004374426635960257
241,7117,-1797.912481872081,-60.334660496636104,
242,89,-1849.2100497617453,-64.06447544644388,0.00017541224872876453
243,7111,-1722.552687110982,-56.31428681658776,
244,91,-1898.9574115566234,-65.62444555204564,6.661643961758868e-05
245,93,-1947.696367824517,-67.36466782357729,0.0005804232129047116
246,7116,-1772.4241964983194,-59.48750471430345,
247,92,-1923.8574788932895,-60.9932230865908,5.82169757630355e-05
248,7115,-1772.5346010932403,-57.970652598751535,
249,7119,-1823.0121760579343,-59.64848163419892,
250,7121,-1849.0132383687612,-62.02618982691989,
251,7113,-1747.3912791324215,-58.65780541351191,
252,90,-1874.5916717092618,-59.35143612715001,0.0006656189412740514
253,7120,-1822.9455492451455,-61.16529432107034,
254,94,-1970.5823785297084,-62.539534841015275,5.4128704952527e-09
255,7109,-1697.062994816427,-56.98873049653444,
