,Num,X,Y,Dist
190,7041,-966.204856877,-32.7908439059,
191,7043,-993.219838984,-32.1615286581,
192,7042,-966.308139505,-31.2711768895,
193,7049,-1068.21409308,-34.6514077826,
194,7048,-1043.69666654,-33.8397968135,
195,58_smpl_0,-1068.41248467,-32.667850408,
196,66,-1273.7306181,-39.4701317201,0.0004131793716890244
197,67,-1295.6505552,-45.7468823801,6.157460126837864e-09
198,68,-1320.80962457,-41.015212661,0.00031548772526082355
199,69,-1346.07542111,-47.3604335272,0.00043492844567104164
200,7055,-1121.18486122,-36.4125772041,
201,7058,-1146.6598011,-37.2554108983,
202,7059,-1171.25359617,-38.0783214156,
203,7053,-1093.12754467,-37.003487143,
204,7056,-1121.10739429,-37.9336874574,
205,7057,-1146.56316492,-38.7777540754,
206,7054,-1093.18366667,-35.4827650718,
207,65_smpl_1,-1247.01970094,-44.0904179838,
208,70,-1370.78697853,-42.6796196308,
209,7066,-1247.14152047,-40.5942892447,
210,7065,-1247.05856433,-42.1175275631,
211,7064,-1222.06655221,-41.2849469736,
212,7063,-1222.15608358,-39.7650370422,
213,7062,-1196.98513868,-38.9295463417,
214,7061,-1196.87662901,-40.4479355046,
215,7060,-1171.11505698,-39.5938694374,
216,64_smpl_0,-1221.83495908,-37.7909392868,
217,7072,-1295.74007756,-42.2043259119,
218,7078,-1371.07219011,-46.2246302007,
219,7079,-1396.12307377,-47.0565212648,
220,7074,-1320.53130761,-44.5451191344,
221,7075,-1346.13038343,-45.3975216944,
222,7076,-1346.21650592,-43.8777951151,
223,7077,-1371.15673248,-44.7058162341,
224,7070,-1273.56446078,-42.9938662607,
225,7071,-1295.61494024,-43.7242321599,
226,13_75,-1497.49504574,-52.3765295753,
227,7073,-1320.63671117,-43.0271172341,
228,71_smpl_0,-1395.8435396,-49.0074037858,
229,76,-1521.49638224,-47.7181755033,
230,74,-1472.61720946,-46.0335475801,0.00022909447923521848
231,73,-1447.17771597,-50.7086543185,7.761273922088305e-05
232,72,-1421.57848935,-44.4192228636,5.274333659415633e-05
233,7080,-1396.17882294,-45.5358687491,
234,7069,-1273.67402852,-41.4727446731,
235,7068,-1247.1797296,-40.5940117033,
236,7067,-1247.10116478,-42.1157386976,
237,70_smpl_1,-1370.78614099,-42.6799750073,
238,65,-1247.02021608,-44.0908195778,
239,82,-1671.98237721,-52.6929644903,
240,80,-1622.13264123,-50.9877734903,6.087874720710522e-05
241,81,-1647.11882147,-57.3642897987,7.921928575711883e-05
242,7094,-1547.62942574,-50.5532297335,
243,7092,-1521.51080569,-51.2088124092,
244,7093,-1547.60155078,-52.0722585868,
245,7090,-1497.70269084,-48.9004881781,
246,7091,-1521.61118551,-49.6900533024,
247,76_smpl_1,-1521.49667702,-47.7187479248,
248,77_smpl_0,-1547.52503834,-54.0624383943,
249,75,-1497.49500222,-52.374473764,
250,71,-1395.84373471,-49.0083447166,
251,79,-1596.95714301,-55.6871857704,0.0004065371408712143
252,78,-1572.03982644,-49.3567102247,0.0005519918623858579
253,7081,-1396.1300362,-47.0563381636,
254,7083,-1421.11689315,-46.3614527172,
255,7082,-1396.17001675,-45.5337048461,
256,7085,-1447.07777174,-48.7425528124,
257,7084,-1421.05915288,-47.8828604121,
258,7087,-1472.68378914,-48.0710281221,
259,7086,-1447.11441755,-47.2224243842,
260,7089,-1497.59216543,-50.4157612681,
261,7088,-1472.62580051,-49.5917792723,
262,85,-1747.20401026,-60.6949318997,0.00041200046472115564
263,87,-1797.74927486,-62.3558024911,1.4464674863451514e-06
264,77,-1547.52569809,-54.0627110492,
265,88,-1822.95451929,-57.6491587189,
266,82_smpl_1,-1671.9825061,-52.6938902842,
267,84,-1723.08525016,-54.3735351899,2.8673130197061785e-05
268,83_smpl_0,-1696.96294676,-58.9823177252,
269,86,-1772.59698297,-56.0283333001,0.0008655000965773751
270,7113,-1747.39071566,-58.7015950301,
271,7112,-1722.47213389,-57.8731277051,
272,7111,-1722.55217834,-56.3574967642,
273,7110,-1697.12892548,-55.5108113267,
274,7117,-1797.91187925,-60.3796291491,
275,7116,-1772.42361366,-59.5318785353,
276,7115,-1772.53405365,-58.0150289967,
277,7114,-1747.51343351,-57.1824486401,
278,83,-1696.96329675,-58.9825125254,
279,7119,-1823.01158944,-59.6940360499,
280,7118,-1798.05184315,-58.8632128427,
281,89_smpl_0,-1849.20941231,-64.1105707884,
282,91,-1898.95677166,-65.6719495555,0.00044734864476599073
283,7109,-1697.06247031,-57.0313455794,
284,93,-1947.69569817,-67.4130048677,0.0003941961126826281
285,92,-1923.85691814,-61.0411526791,0.00015256824414667454
286,7122,-1848.99878323,-60.5549588867,
287,94,-1970.5817244,-62.5885331672,
288,7120,-1822.94492723,-61.2108471815,
289,7121,-1849.01259626,-62.0723510407,
290,88_smpl_1,-1822.95462986,-57.6497538397,
291,90,-1874.59113903,-59.3985236765,2.503147678580029e-07
292,89,-1849.20946076,-64.1116875638,
293,7131,-1947.9083735,-65.3472680549,
294,7130,-1923.88013332,-64.5551610432,
295,7133,-1970.51802969,-64.5805832576,
296,7132,-1948.01728864,-63.8298450855,
297,7135,-1997.05229068,-66.9815192462,
298,7134,-1970.32367081,-66.0939747026,
299,7136,-1997.12296718,-65.4662795858,
300,95_smpl_0,-1997.05581211,-69.0938038741,
301,7125,-1874.52964293,-61.4031827868,
302,99,-2097.59438012,-72.4201933404,0.000639097322061447
303,98,-2072.43320227,-65.9537347665,1.357119113376434e-07
304,7124,-1848.97793802,-60.5543830252,
305,7128,-1898.97415104,-62.2102458729,
306,7129,-1923.96283041,-63.0386707674,
307,7126,-1874.4171288,-62.9186833947,
308,7127,-1898.95609121,-63.7265627367,
309,100,-2122.4657709,-67.6590681992,
310,7123,-1848.99186191,-62.073000137,
311,97,-2047.37690075,-70.662516668,0.0005750173190871286
312,96,-2022.49402907,-64.3408448895,0.0003765845134290445
313,94_smpl_1,-1970.58185828,-62.5879929298,
314,7139,-2022.47446134,-66.3061563863,
315,7138,-1997.1154213,-65.4660675782,
316,7137,-1997.02663436,-66.9813431072,
317,106,-2274.03095425,-72.6141284974,
318,7150,-2148.98059698,-70.4981193576,
319,101_smpl_0,-2148.93048124,-74.0677924758,
320,104,-2224.0604169,-70.9436402422,0.0007150117122648315
321,105,-2248.78664706,-77.3825792757,0.00041297770615570815
322,102,-2173.95018624,-69.326121802,8.733007077098107e-08
323,103,-2198.92867382,-75.7201605814,0.0005066911442693454
324,95,-1997.05617715,-69.0943767429,
325,7148,-2122.38310743,-71.1397201067,
326,7149,-2148.96906802,-72.019970965,
327,7144,-2072.40794016,-69.4810142571,
328,7145,-2097.56538452,-70.3178225595,
329,7146,-2097.76550898,-68.8063140458,
330,7147,-2122.46674838,-69.6237312077,
331,7140,-2022.38748114,-67.8257151068,
332,7141,-2047.42588139,-68.6542163641,
333,7142,-2047.50667759,-67.1385400438,
334,7143,-2072.47576196,-67.9640496992,
335,100_smpl_1,-2122.46586378,-67.6597040424,
336,111,-2399.36266769,-82.3379156363,0.00024763444303156607
337,110,-2372.63297528,-75.8974013898,1.2628588938129586e-05
338,112,-2424.33692246,-77.5670464871,
339,107_smpl_0,-2298.80190613,-79.0582797066,
340,7159,-2248.82673943,-75.3315795598,
341,7158,-2223.84939424,-74.5013089499,
342,7157,-2223.96331,-72.9871836108,
343,7156,-2199.06052884,-72.1593000679,
344,7155,-2198.93179212,-73.6776867945,
345,7154,-2173.90985975,-72.8468865948,
346,7153,-2173.94189862,-71.3278649068,
347,7152,-2148.97533732,-70.4975879693,
348,7151,-2148.97438576,-72.017571642,
349,108,-2323.93460735,-74.2678458734,0.0001047465948681227
350,109,-2349.96591354,-80.7449023436,0.0003329482608606492
351,101,-2148.9306561,-74.0677506839,
352,7162,-2273.85876661,-76.1606440136,
353,7163,-2298.82432471,-76.9917708927,
354,7160,-2248.97050056,-73.8162976063,
355,7161,-2273.95356438,-74.642975893,
356,7164,-2298.98992589,-75.4766428909,
357,106_smpl_1,-2274.03114586,-72.6155419247,
358,112_smpl_1,-2424.33694623,-77.5676546838,
359,115,-2499.27822217,-85.6704764845,0.00036845883718809045
360,114,-2474.48420613,-79.2674636363,1.5529431603666872e-05
361,7177,-2449.27383312,-81.9772193899,
362,7176,-2424.27157211,-81.1472816755,
363,117,-2549.42257198,-87.3985923973,3.5613245988249338e-09
364,7172,-2372.82107482,-79.4427656649,
365,7178,-2449.40638669,-80.4629615434,
366,7173,-2399.40272373,-80.3241186584,
367,113_smpl_0,-2449.30394597,-84.0289769384,
368,107,-2298.80235803,-79.0586542321,
369,118,-2576.68430432,-82.7262315299,
370,7175,-2424.37473328,-79.6313850188,
371,7168,-2323.82334067,-77.8160133214,
372,7169,-2349.79785076,-78.6756502076,
373,7174,-2399.45722881,-78.8044157179,
374,7166,-2298.99199714,-75.4766260819,
375,7167,-2323.94132801,-76.2979825428,
376,7165,-2298.82966682,-76.9929236023,
377,116,-2524.43683182,-80.8987800406,0.00021755715352914646
378,7171,-2372.95154114,-77.9249356893,
379,7170,-2349.91482723,-77.1610268098,
380,h2008,-2548.89696617,-81.7346500954,
381,113,-2449.3042371,-84.0294063892,
382,7179,-2449.26884469,-81.977045478,
383,119_smpl_0,-2600.97677225,-89.0742663219,
384,7192,-2600.91359731,-85.482100516,
385,7191,-2600.84992896,-87.0004928382,
386,7190,-2576.34916204,-86.1908808711,
387,120,-2626.20057349,-84.3570654472,2.333583289526737e-06
388,122,-2677.16128854,-86.0536719419,0.0002681829902932383
389,123,-2701.97598677,-92.3420020957,0.0001765518327001955
390,124,-2726.16657053,-87.6683799539,
391,118_smpl_1,-2576.68447328,-82.7270140026,
392,7188,-2549.38789119,-83.7752671834,
393,7189,-2576.48548154,-84.6756213771,
394,7180,-2449.40787043,-80.4629155423,
395,7181,-2474.42967058,-81.2902931025,
396,7182,-2474.2873797,-82.8047392614,
397,7183,-2499.26972373,-83.6347325938,
398,7184,-2499.38096241,-82.1177303933,
399,7185,-2524.40365791,-82.947041105,
400,7186,-2524.26454482,-84.4652314598,
401,7187,-2549.28419975,-85.2908585213,
402,130,-2876.32262701,-92.594899083,
403,119,-2600.97666804,-89.0743728707,
404,h2020,-2728.79464175,-87.6887603577,
405,7203,-2726.34928296,-89.6437045968,
406,7202,-2701.92079925,-88.8364691529,
407,7201,-2701.86143193,-90.3542266731,
408,7200,-2676.79129187,-89.5174359618,
409,7206,-2751.29640561,-91.9862545324,
410,7205,-2751.33842792,-90.4702303055,
411,7204,-2726.23461394,-91.1591106685,
412,7199,-2676.89162298,-88.0000909681,
413,7198,-2651.91794304,-87.1716040681,
414,7193,-2600.85208536,-86.9999914229,
415,125_smpl_0,-2751.2947565,-93.9715403473,
416,7197,-2651.86720983,-88.690545808,
417,7196,-2626.24530627,-87.8473341074,
418,7195,-2626.34591515,-86.3283543981,
419,7194,-2600.91794028,-85.4801613116,
420,121,-2651.87911704,-90.7545956553,
421,126,-2776.5196765,-89.3396721025,0.00011324893584517852
422,127,-2801.21998739,-95.7055953955,0.00039203610016303104
423,128,-2826.22130818,-90.9172345483,8.16916423786422e-05
424,129,-2851.31885591,-97.3734391898,0.00014592044250237048
425,124_smpl_1,-2726.16617761,-87.6695652221,
426,133,-2950.67368647,-100.635665269,0.00026317354514542897
427,7220,-2900.74720256,-96.9440894815,
428,136,-3023.26554562,-97.4958910427,
429,135,-2998.17219766,-102.222502573,1.0296636134627432e-08
430,134,-2972.9051918,-95.8607132524,0.00014721878974792497
431,h2007,-2868.70891156,-92.3358578465,
432,7209,-2776.32353357,-91.2960388118,
433,7208,-2751.34036263,-90.4715497407,
434,7207,-2751.29812434,-91.9875644258,
435,131_smpl_0,-2900.79732956,-99.0126644464,
436,125,-2751.29428092,-93.9728369989,
437,7218,-2876.18895371,-96.1292214963,
438,7219,-2900.81926071,-95.4274195372,
439,132,-2925.81666125,-94.2968913896,2.730920132378593e-05
440,7210,-2776.22317008,-92.8137626856,
441,7211,-2801.29250692,-93.6446684867,
442,7212,-2801.33625095,-92.1270295371,
443,7213,-2826.32051279,-92.9543663181,
444,7214,-2826.27176683,-94.4741508535,
445,7215,-2851.27790239,-95.3054269934,
446,7216,-2851.33128787,-93.7852535198,
447,7217,-2876.31801472,-94.615485764,
448,130_smpl_1,-2876.32267074,-92.5944813863,
449,137_smpl_1,-3048.05453786,-103.903677325,
450,7221,-2900.78858204,-96.945235245,
451,7223,-2925.72776429,-96.2560306525,
452,7222,-2900.82179241,-95.4280359343,
453,7225,-2950.7566851,-98.6068396013,
454,7224,-2925.67732241,-97.7762588047,
455,7227,-2973.26922343,-97.8330441081,
456,7226,-2950.74691111,-97.0837255262,
457,7229,-2998.28788645,-100.185518241,
458,7228,-2973.19112618,-99.3546318463,
459,139,-3098.15532267,-105.551016227,0.0001509454556223599
460,138,-3073.19557669,-99.1318064065,0.00013636566981294258
461,h1994,-3008.61855177,-96.9877984621,
462,142,-3173.26144342,-102.472805168,
463,140,-3123.14514386,-100.809764546,0.00027029069344758344
464,141,-3148.2124592,-107.215777408,7.933850966727797e-09
465,7234,-3048.2766978,-100.322969928,
466,7232,-3023.22632624,-101.009028727,
467,7233,-3048.17492784,-101.839593039,
468,7230,-2998.30658906,-98.6626047444,
469,7231,-3023.29936507,-99.4893868757,
470,131,-2900.79778477,-99.0129218673,
471,136_smpl_0,-3023.26574361,-97.4960924669,
472,137,-3048.05470726,-103.904101694,
473,7247,-3198.18059557,-106.809588127,
474,7246,-3173.12715294,-105.979734121,
475,7245,-3173.16786506,-104.461078943,
476,7244,-3148.22567433,-103.633214604,
477,7243,-3148.22719969,-105.153294372,
478,7242,-3123.13761513,-104.322837447,
479,7241,-3123.19695435,-102.805337055,
480,7240,-3098.27316814,-101.97919527,
481,143_smpl_0,-3198.07036175,-108.857900011,
482,7248,-3198.21738199,-105.289423118,
483,146,-3274.60425465,-105.850172814,0.00016188693674625568
484,147,-3299.0781264,-112.186724929,3.957940776722048e-08
485,144,-3223.59376624,-104.161912426,0.00027616780884413405
486,145,-3249.36037744,-110.576167867,9.409238344502003e-05
487,148,-3324.19716616,-107.461583145,
488,7236,-3048.36804194,-100.325569764,
489,7237,-3073.27545335,-101.150647764,
490,7235,-3048.1629338,-101.84009934,
491,142_smpl_1,-3173.26124705,-102.473348982,
492,7238,-3073.15025529,-102.668155516,
493,7239,-3098.11987277,-103.497375591,
494,h1987,-3148.46226616,-101.645561054,
495,151,-3399.8250862,-115.567083413,0.00022136685138200135
496,150,-3375.25418002,-109.185137306,5.97516726127322e-08
497,153,-3450.15434565,-117.250121542,5.7647265539258624e-05
498,152,-3425.10516902,-110.81767628,4.7097487376711925e-05
499,154,-3475.38014544,-112.535207371,
500,148_smpl_1,-3324.19686859,-107.461857793,
501,149_smpl_0,-3349.11970551,-113.878014976,
502,h2011,-3328.4603652,-107.577183539,
503,7261,-3349.09455848,-111.823460678,
504,7260,-3324.12289719,-110.990353543,
505,7249,-3198.17480736,-106.809561772,
506,7262,-3349.1539553,-110.302472108,
507,143,-3198.07014275,-108.858182581,
508,7254,-3249.23891259,-106.985357323,
509,7255,-3274.19796771,-107.81056066,
510,7256,-3274.09978352,-109.330133864,
511,7257,-3299.17731637,-110.16619022,
512,7250,-3198.22308861,-105.288851172,
513,7251,-3223.24502347,-106.124608804,
514,7252,-3223.14908693,-107.642959002,
515,7253,-3249.21034285,-108.508228934,
516,7258,-3299.18501955,-108.643526736,
517,7259,-3324.13292082,-109.470626447,
518,157,-3549.37670091,-120.493439859,2.7161543187938998e-05
519,156,-3525.09850716,-114.135494388,1.1552725551517012e-08
520,159,-3599.3726136,-122.185558968,0.0001760057468911778
521,158,-3574.6404104,-115.810196709,0.00047257911274770596
522,155_smpl_1,-3499.90760082,-118.895616406,
523,7269,-3425.12713999,-112.81938581,
524,7268,-3400.14465316,-111.99278339,
525,7265,-3375.15757233,-111.162740519,
526,7264,-3349.1557357,-110.302347552,
527,7267,-3399.99326663,-113.50927317,
528,7266,-3375.05091911,-112.67977472,
529,7263,-3349.07669149,-111.823189121,
530,149,-3349.1194085,-113.877963474,
531,160,-3625.16410469,-117.470858795,
532,7272,-3450.12800059,-113.646968909,
533,7273,-3475.16652601,-114.477193121,
534,7270,-3425.0078588,-114.335776605,
535,7271,-3450.090098,-115.16483608,
536,7276,-3500.00880245,-116.825823463,
537,7274,-3474.99976661,-115.995483634,
538,7275,-3500.10815201,-115.310103373,
539,GS3000z,-3488.10822181,-118.173563718,
540,154_smpl_0,-3475.38041866,-112.535308898,
541,h1963,-3468.38116155,-112.276889928,
542,7283,-3574.55443704,-117.777358408,
543,7282,-3549.5803264,-116.949731585,
544,7281,-3549.54776964,-118.466736973,
545,7280,-3525.00587137,-117.650963458,
546,155,-3499.90738407,-118.895834911,
547,7286,-3599.54773318,-118.611113076,
548,7289,-3648.63810488,-120.236653904,
549,7288,-3624.95649926,-120.973391689,
550,7287,-3625.13680941,-119.458109971,
551,161_smpl_0,-3648.53913093,-123.831432563,
552,7285,-3599.46310326,-120.127890287,
553,7284,-3574.44436962,-119.293666981,
554,7290,-3648.56052055,-121.754239034,
555,h2071,-3627.99198633,-123.159681541,
556,164,-3723.80208756,-120.803449327,0.00010129652230244621
557,165,-3748.43135676,-127.100222829,9.041724355345198e-05
558,166,-3773.78037542,-122.423384641,
559,162,-3673.71484197,-119.138857017,9.64467498987516e-05
560,163,-3698.50742797,-125.442745339,0.00030461755324031275
561,7277,-3500.00321859,-116.82574279,
562,7278,-3500.10039809,-115.310467224,
563,7279,-3525.07425486,-116.136977174,
564,160_smpl_1,-3625.16410366,-117.470646101,
565,h2060,-3747.87494815,-127.113424502,
566,172,-3921.48607289,-127.247239972,
567,171,-3896.4002663,-132.017892417,9.569005160746448e-05
568,170,-3871.4915409,-125.655154773,0.00012198536587185377
569,7302,-3773.4225336,-125.901797569,
570,7303,-3798.00715384,-126.72096635,
571,7300,-3748.60268323,-123.561871316,
572,7301,-3773.54327724,-124.386614848,
573,7304,-3798.08778441,-125.201732348,
574,167_smpl_0,-3797.96670879,-128.759399082,
575,7291,-3648.56624568,-121.756144048,
576,7292,-3648.63856244,-120.237193831,
577,7293,-3673.54033545,-121.061769986,
578,7294,-3673.43487817,-122.58143118,
579,7295,-3698.57512576,-123.413622281,
580,7296,-3698.53875488,-121.892669394,
581,7297,-3723.55029831,-122.726201449,
582,7298,-3723.43974422,-124.242909729,
583,7299,-3748.56379464,-125.075316951,
584,168,-3823.47631381,-124.087116774,0.0006187755669604079
585,169,-3846.24654837,-130.337945494,0.00021804294407173262
586,161,-3648.53974523,-123.832118122,
587,166_smpl_1,-3773.78044381,-122.424073751,
588,178,-4071.16660666,-132.207090223,
589,177,-4046.23937958,-136.973171575,0.0002245943617900314
590,176,-4021.30717762,-130.546205578,0.00012495536687837149
591,175,-3996.28977987,-135.362069334,0.0003229685072689973
592,174,-3972.07253462,-128.904427101,1.765562001648228e-08
