Файл стоянки;Общее расстояние;Количество общих точек;Среднее расстояние
0000097_0770098.csv;0.000758334862856:4:0.000189583715714
0000098_0770099.csv;0.00167772449288:3:0.000559241497628
0000099_0770100.csv;0.00159369847218:5:0.000318739694435
0000100_0770101.csv;0.000276154937952:3:9.20516459839e-05
0000101_0770102.csv;0.000890831702146:5:0.000178166340429
0000102_0770103.csv;0.000426480206011:4:0.000106620051503
0000103_0770104.csv;0.00131629704815:4:0.000329074262039
0000104_0770105.csv;0.00207089707446:4:0.000517724268615
0000105_0770106.csv;0.000652055566454:4:0.000163013891614
0000106_0770107.csv;0.000567820829099:4:0.000141955207275
0000107_0770108.csv;0.00166897479709:5:0.000333794959418
0000108_0770109.csv;0.000787836931855:4:0.000196959232964
