153;34.7531565126;-2.27971357612
151;85.096399592;-1.08672211554
149;35.8189155608;0.028608486984
150;9.83895378996;0.453314681742
152;59.8638318741;3.90851951772
154;9.57421702819;2.68052011471
156;-40.1570959934;1.56453508114
158;-89.7131352904;0.372165268509
160;-40.2521784233;-0.228537860118
159;-14.6328496308;-0.736312483215
157;-64.496049894;-4.55671615868
155;-15.013735125;-3.4406550322
7263;35.8964835574;0.571351847076
7264;35.8563462325;0.972683538955
7265;9.85157614211;0.276073378395
7266;9.9142448783;0.140653098592
7267;84.9483111155;0.972527661578
7268;84.8116984159;2.49041965569
7269;59.8223470469;1.90712072622
7270;59.9268568896;0.389640335097
7271;34.8377339422;-0.195144203739
7272;34.8146132214;1.32302007767
h1963;16.575658637;2.87077231353
7273;9.76919064237;0.736645198885
7274;9.92115794365;-0.783197134967
