613a;-11.937186027442921;2.2335140902718718
614;-34.41628035631522;1.4010395999447773
615a;-54.805877195969344;0.9095004781904522
615;60.03923106821239;4.525495016365331
614a;35.150377205412354;3.930596465323752
613;11.034761196823691;3.301785407919889
612a;-13.843314276923348;2.740578632235103
611;-39.41613487248782;2.0788556726438667
610a;-62.12602055215546;1.5736490354045651
610;62.337873240570886;4.087167678853197
611a;39.32004309520406;3.515215665950379
612;14.434574333059558;2.836435984302272
